"","Row.names","Location.x","MinTemp.x","MaxTemp.x","Rainfall.x","Evaporation.x","Sunshine.x","WindGustSpeed.x","WindSpeed9am.x","WindSpeed3pm.x","Humidity9am.x","Humidity3pm.x","Pressure9am.x","Pressure3pm.x","Cloud9am.x","Cloud3pm.x","Temp9am.x","Temp3pm.x","RainToday.x","RISK_MM.x","prediction1","prediction2","Date"
"4008","136282","Darwin",21.1,31.1,0,6.2,10.2,31,11,24,67,59,1013.2,1010.2,6,1,25.6,29.3,"No",0,1.62054197913182,1.16785436384666,"2009-06-26"
"4009","136288","Darwin",23.3,31.6,0,5,10.1,46,13,22,78,55,1014.3,1010.7,3,2,26.7,29.7,"No",0,2.8561491508553,2.52996552130748,"2009-07-02"
"4010","136292","Darwin",15.2,31.4,0,7,10.7,30,15,13,39,31,1014.4,1010.7,0,0,22.5,29.3,"No",0,0.591006090238273,0.497031361459611,"2009-07-06"
"4011","136303","Darwin",17,29.3,0,10.4,11.1,48,28,9,32,18,1015.7,1011.3,1,1,19.7,28.6,"No",0,1.04518268719162,0.953739831847625,"2009-07-17"
"4012","136308","Darwin",21.1,30.3,0,6,9.7,31,13,20,77,57,1014.7,1010.4,2,1,26,29,"No",0,2.23359554717543,1.94312419648837,"2009-07-22"
"4013","136317","Darwin",17,30.6,0,7.8,10.5,48,24,20,36,20,1015.8,1011.8,1,2,21.5,29.2,"No",0,0.498949097213655,0.348543889946902,"2009-07-31"
"4014","136319","Darwin",19.3,31.1,0,7.6,10.9,37,13,19,40,26,1016,1011.7,1,2,23.2,30.4,"No",0,0,0,"2009-08-02"
"4015","136321","Darwin",20,32.2,0,6.2,11.1,35,20,22,54,31,1014.9,1011.2,1,1,24.1,30.5,"No",0,0,0,"2009-08-04"
"4016","136324","Darwin",17,30.2,0,6.8,11.1,33,6,19,52,41,1014.8,1010.8,1,1,26,29.5,"No",0,0.922453626413628,0.70939306293454,"2009-08-07"
"4017","136326","Darwin",18.5,32.1,0,5.6,11.1,35,11,20,64,46,1013,1010.4,0,0,24.7,29.9,"No",0,1.22489197482058,1.01258821370234,"2009-08-09"
"4018","136327","Darwin",20.8,32.2,0,5.8,11,33,15,20,61,34,1014.6,1010.9,0,0,25.9,29.9,"No",0,0,0,"2009-08-10"
"4019","136328","Darwin",18.9,31.1,0,7.4,10.9,35,2,22,67,53,1015.4,1011.1,1,1,25.4,28.8,"No",0,2.21281854688476,1.92253683825679,"2009-08-11"
"4020","13633","Moree",18,35.6,0,11.2,13,39,17,20,47,23,1013.4,1009.4,1,1,24,32.9,"No",0,0,0,"2014-02-03"
"4021","13634","Moree",19.6,35.9,0,11.8,12.4,54,24,15,54,25,1013.6,1010,3,1,23.3,32.6,"No",0,1.725418035054,1.62422666056874,"2014-02-04"
"4022","136341","Darwin",21.1,31.4,0,6.4,10,37,13,19,74,43,1014.3,1010,6,7,26.2,30.6,"No",0,1.3517416744504,1.01180254635899,"2009-08-24"
"4023","13635","Moree",20,33.6,0,13.4,10.2,48,19,20,44,29,1016.4,1012.5,3,7,25.2,32.2,"No",0,1.55509427726609,1.38314596450466,"2014-02-05"
"4024","136350","Darwin",22.9,32.7,0,7.6,11.1,37,11,24,67,58,1013.9,1010,3,2,27.6,30.4,"No",0,2.39276489614506,2.01786511849142,"2009-09-02"
"4025","136353","Darwin",23.2,33.2,0,8,9.9,35,9,24,69,55,1013.9,1010.3,3,1,27.7,31.5,"No",0,2.15473920692222,1.83680794739854,"2009-09-05"
"4026","136366","Darwin",23.1,33.4,0,7.8,10.7,41,13,24,64,48,1014.9,1011,1,6,28.2,31.3,"No",0,1.99714248297932,1.71790617634198,"2009-09-18"
"4027","136371","Darwin",26.3,33.2,0,7.8,10.7,41,15,30,66,58,1011.7,1007.7,5,1,29.4,31.6,"No",0,2.28952624897338,1.85020815435005,"2009-09-23"
"4028","136376","Darwin",23.6,33.9,0,6.8,9.7,35,15,19,64,49,1011.7,1007.2,1,1,28.3,32.5,"No",0,2.56840294126046,2.38912031905078,"2009-09-28"
"4029","136383","Darwin",24.7,34.9,18.2,8.6,9,33,11,24,71,58,1014.1,1010,6,1,28.6,31.4,"Yes",0,5.0165966228436,4.68188814151414,"2009-10-05"
"4030","136388","Darwin",22.5,34.9,0,8,10.5,37,13,28,52,41,1015.2,1011.1,5,6,29.4,32.6,"No",0,0.818352379814637,0.47477810652383,"2009-10-10"
"4031","136389","Darwin",24.1,33.4,0,9,10.5,41,11,24,64,57,1015.9,1011.7,1,4,29.4,31.6,"No",0,2.97664206257768,2.6626960956086,"2009-10-11"
"4032","136391","Darwin",26.2,32.9,0,7.2,5.1,41,15,24,70,48,1013.6,1009.4,7,1,28.1,31.7,"No",0.8,3.05371609097091,2.79458568288394,"2009-10-13"
"4033","136397","Darwin",22.3,35.1,0,10.8,11.1,35,11,26,34,41,1014.4,1010.7,1,6,28.7,32.7,"No",0,1.06163892661971,0.791941981670085,"2009-10-19"
"4034","136399","Darwin",25.6,34.8,0,9.4,10.7,48,26,31,60,39,1014.8,1011,5,5,29.6,33.4,"No",0,0.972439431984752,0.605597386774302,"2009-10-21"
"4035","13640","Moree",23.6,40,0,12,10.6,83,19,2,60,24,1014.6,1010.7,0,2,27.4,38,"No",3.6,6.17341974312771,6.31004303564665,"2014-02-10"
"4036","136407","Darwin",24.7,35.4,0,8.4,11.2,35,15,17,69,24,1012.5,1008.2,5,2,29.6,34.9,"No",0,0,0,"2009-10-29"
"4037","13641","Moree",21.4,36.1,3.6,13.2,12,46,28,11,57,21,1016.1,1011.5,4,1,23.9,33.7,"Yes",0,1.6814302258894,1.39926552938143,"2014-02-11"
"4038","136417","Darwin",25.8,36.2,0,7,11.3,41,19,28,62,38,1011.6,1007.2,2,4,30.5,34.5,"No",21.8,0.916665699350388,0.688506181440251,"2009-11-08"
"4039","136418","Darwin",23.6,34.3,21.8,8.6,9.8,48,13,28,74,47,1010.1,1005.5,2,7,29,32.9,"Yes",7.2,5.87730577431642,5.65192174460212,"2009-11-09"
"4040","136420","Darwin",23.4,34.9,21,6,9.9,50,13,22,79,44,1010.4,1006.3,1,1,28.8,33.9,"Yes",23.4,5.81349137706658,5.71380431457497,"2009-11-11"
"4041","136423","Darwin",24.7,33.3,0,6,10.5,39,7,20,66,55,1010,1005.4,4,1,30,32.3,"No",7.2,3.02952437671436,2.73126013878934,"2009-11-14"
"4042","136425","Darwin",26.2,33.3,0,7.2,9.1,48,11,24,55,66,1009.1,1005.4,2,5,30.8,31,"No",9,5.01852660238267,4.65020156369074,"2009-11-16"
"4043","136426","Darwin",24,33.4,9,7,10.5,41,11,15,69,73,1009.5,1008.1,2,6,30.6,29.8,"Yes",0.4,5.79375202929188,5.28405770655986,"2009-11-17"
"4044","136432","Darwin",27.4,33.8,0.6,7.4,9,33,15,22,68,51,1010.6,1006.4,5,5,29.6,33.5,"No",0.2,2.03568153155649,1.73758657799166,"2009-11-23"
"4045","136437","Darwin",25.6,32.8,0,5,6.7,50,11,20,76,59,1011.2,1007.6,6,6,29.8,32,"No",0.6,4.77179455849531,4.42797254092712,"2009-11-28"
"4046","136439","Darwin",25.5,34.5,0,5.8,5.8,39,11,28,70,62,1009.6,1007.4,7,7,28.6,33.4,"No",0,3.60717016190951,3.16145052608189,"2009-11-30"
"4047","136440","Darwin",26.4,35.4,0,5.8,7.6,67,11,24,67,54,1010.6,1006.8,5,7,30.4,34.8,"No",17,5.9121717266688,5.55053170839775,"2009-12-01"
"4048","136456","Darwin",24.8,32.4,1.6,5.2,5.6,52,13,17,85,60,1011.4,1008.6,7,7,27.2,31.8,"Yes",1.4,5.71542996717882,5.07399221598038,"2009-12-17"
"4049","136457","Darwin",25.8,32.9,1.4,4.8,4,35,15,20,77,69,1011.3,1009.2,7,7,29.2,30,"Yes",0.4,4.97952701417884,4.3364985735445,"2009-12-18"
"4050","136465","Darwin",26.2,32.9,1.4,6.2,4.7,37,9,19,82,62,1007.6,1004.6,7,5,29.3,32.4,"Yes",0,4.89123126404689,4.29466886260066,"2009-12-26"
"4051","136470","Darwin",25.1,33,5.6,6,6.5,43,15,26,80,65,1006.2,1003.1,7,7,29.4,31.7,"Yes",0.4,5.48344595013625,4.82073000771842,"2009-12-31"
"4052","136477","Darwin",25.6,31,19.4,6.4,0.2,39,20,17,83,79,1006.3,1003.8,7,7,28.9,28.5,"Yes",23.8,10.021229261537,9.71431646459337,"2010-01-07"
"4053","136479","Darwin",27,33.4,2.4,4.6,3.7,50,15,24,83,63,1007.1,1003.8,7,7,29,32.6,"Yes",22.6,6.3780275008844,5.74510836274899,"2010-01-09"
"4054","136480","Darwin",23.7,31.5,22.6,5.4,3.9,35,6,28,86,75,1007.7,1004,7,7,27.8,30.2,"Yes",5.4,8.32707035407795,7.93681683986217,"2010-01-10"
"4055","136484","Darwin",23.9,31.9,25.6,0.4,5,41,19,19,79,65,1009.6,1007.2,6,7,27.1,31.6,"Yes",1.4,7.77968636290769,7.55965315165461,"2010-01-14"
"4056","136486","Darwin",24.6,33.5,22,3,8,67,13,28,76,67,1008,1004.5,6,6,29,32.5,"Yes",17.6,9.39301463123058,8.96111185549243,"2010-01-16"
"4057","136487","Darwin",24.1,32.2,17.6,5.8,4.4,56,19,9,80,80,1007.6,1004.9,7,8,29.7,26.6,"Yes",20.8,11.1946961922025,10.8269110936325,"2010-01-17"
"4058","136488","Darwin",23.2,32.3,20.8,6.4,9.9,56,2,24,77,67,1008.9,1006.2,7,6,28.5,31.6,"Yes",0,7.63520051486227,7.14849898480415,"2010-01-18"
"4059","136489","Darwin",23.4,32.8,0,5.2,10.9,35,15,15,74,62,1010.1,1007.9,7,4,29,31.4,"No",0,2.46203990304001,2.03818593396978,"2010-01-19"
"4060","136490","Darwin",25.9,32.7,0,9.2,6.3,44,17,26,76,65,1010.9,1007.4,7,7,29.6,31.4,"No",22.2,4.57516510830593,4.11068237224984,"2010-01-20"
"4061","136492","Darwin",25,31.1,16,5.2,4,50,24,22,81,69,1010.5,1007.8,7,7,28.3,29.7,"Yes",14.4,7.99751850231123,7.54771547770014,"2010-01-22"
"4062","136495","Darwin",27.8,32.2,0,6.2,4.8,48,26,31,74,63,1007.9,1004.9,7,7,30.1,31.8,"No",0,4.46098249469133,3.99811040785247,"2010-01-25"
"4063","136502","Darwin",26,33,5.2,8,6.4,41,11,33,85,67,1007.9,1004.1,7,7,28.8,32.2,"Yes",6.4,5.14131984926576,4.40215813209867,"2010-02-01"
"4064","136503","Darwin",25.9,32.3,6.4,4.2,11.1,43,26,30,76,72,1007,1004.6,7,6,29.9,31.4,"Yes",9,4.10125676803833,3.27217047883668,"2010-02-02"
"4065","136507","Darwin",23.7,32.7,38,9,7.3,54,11,30,79,64,1011.6,1008,4,2,30.1,32.3,"Yes",0,9.72608377859414,9.68654929871595,"2010-02-06"
"4066","136508","Darwin",26,33.9,0,4.6,9.5,37,11,26,81,67,1011.8,1008.6,6,6,29.9,32.5,"No",0,2.99413295432732,2.51501252629705,"2010-02-07"
"4067","136509","Darwin",27.9,33.4,0,6.4,7.4,35,13,22,76,59,1011.3,1007.7,4,5,29.9,31.7,"No",1,3.0394713419059,2.75418167550643,"2010-02-08"
"4068","136511","Darwin",27.6,33.2,0,7.4,11.9,37,17,30,69,62,1011.5,1009,4,5,30.8,32.2,"No",0,1.29104369472833,0.807349863542522,"2010-02-10"
"4069","136512","Darwin",27.6,33.2,0,8,11.1,31,17,22,72,61,1011.3,1008.4,5,4,29.9,32.6,"No",0,1.53653925052714,1.12230394135485,"2010-02-11"
"4070","136514","Darwin",28.4,31.6,0,8.4,2.3,52,19,17,70,77,1008.5,1006.7,7,7,30.7,29.1,"No",10,7.54043327352855,7.15566774928835,"2010-02-13"
"4071","136516","Darwin",27.7,32.8,0,7.6,9.4,37,19,28,77,65,1009.1,1005.9,7,7,30.1,31.5,"No",0,2.64798329379933,2.12594519672171,"2010-02-15"
"4072","136519","Darwin",25.9,34.3,5,5.6,9.7,41,13,28,75,65,1010.3,1006.4,7,5,30.8,33.8,"Yes",3.4,4.27193378547415,3.54380980849056,"2010-02-18"
"4073","136521","Darwin",25.9,33.6,0,7.6,6.3,35,15,31,77,66,1009,1005.1,6,6,30.4,32.9,"No",1.4,3.82898158150174,3.37206670736099,"2010-02-20"
"4074","136531","Darwin",25.2,29.4,14.4,4.6,0.1,33,15,11,94,88,1008.5,1006.6,7,7,26.5,26.9,"Yes",3.8,9.61690966916926,9.20118508752091,"2010-03-02"
"4075","136532","Darwin",25.2,33,3.8,2.8,11.2,33,13,22,80,65,1009.8,1005.9,7,5,28.5,32.4,"Yes",0,3.17389746586758,2.43619535573672,"2010-03-03"
"4076","136535","Darwin",25.7,33.3,0,6.6,10.7,31,13,24,81,61,1012.2,1009.3,4,7,29.6,32.6,"No",0.2,1.57476329915621,1.15961173102705,"2010-03-06"
"4077","136539","Darwin",24.7,33.6,5.8,5.8,10.6,26,13,17,70,56,1013.6,1010.5,1,3,28.6,32.8,"Yes",0,2.38439828170728,1.95380200946382,"2010-03-10"
"4078","136542","Darwin",25.6,33.2,0,6.8,7.7,43,17,19,76,57,1013,1009.6,2,7,28.6,32.3,"No",7.6,3.83946191889513,3.57422037765016,"2010-03-13"
"4079","136544","Darwin",24.8,33.5,0.4,4.8,9.6,33,13,17,75,49,1011.5,1008.1,1,5,27.8,32.5,"No",0,1.89198486617091,1.71963142840433,"2010-03-15"
"4080","136548","Darwin",25.4,32.7,0,7,7.1,57,7,17,71,74,1010.6,1007.6,7,7,30,29.2,"No",9,7.03572112781525,6.57497294336487,"2010-03-19"
"4081","136549","Darwin",25,32.7,9,6.2,4,30,20,11,84,59,1010.8,1007.4,7,7,26.7,31.9,"Yes",0,5.55768294104135,5.15710486325723,"2010-03-20"
"4082","136550","Darwin",25.5,32.2,0,4,7.8,30,6,17,73,74,1010,1006.6,7,7,29.9,29.4,"No",2.2,4.21290597817921,3.77582641732419,"2010-03-21"
"4083","136558","Darwin",27.5,35,0,5.2,7.9,48,15,28,81,67,1007.9,1004.8,7,7,30,32.5,"No",19,4.60971350545362,4.11667000442863,"2010-03-29"
"4084","136563","Darwin",23.9,33,2.8,2,6.7,54,19,24,77,65,1008.8,1006.2,6,7,29.9,30.5,"Yes",1.8,5.91830202007387,5.24103543435522,"2010-04-03"
"4085","136564","Darwin",24.8,32.9,1.8,5.4,6.4,44,17,26,73,68,1009,1005.7,7,7,30.6,29.1,"Yes",0,5.39479450316028,4.67012379483492,"2010-04-04"
"4086","13657","Moree",21,33,0.2,32.2,7.6,44,19,9,56,35,1020.3,1017.6,3,6,24.9,31.2,"No",0,3.14633033176981,3.05250788512426,"2014-03-03"
"4087","136576","Darwin",24.8,33.6,0,3,10.5,35,17,20,78,60,1010.7,1007.4,3,6,28.5,31.7,"No",0,2.51880871950869,2.17558043315471,"2010-04-16"
"4088","136582","Darwin",24.8,34,0,4.8,11.1,26,11,6,80,48,1012.5,1008.7,4,6,28.8,32.8,"No",0,1.34441684565823,1.17771564477132,"2010-04-22"
"4089","136591","Darwin",23.8,33.5,0,6.6,11.4,41,17,26,58,42,1014.4,1011.1,7,5,27.9,33,"No",0,0.424111373392007,0,"2010-05-01"
"4090","136601","Darwin",23,33.2,0,5.4,10.1,37,19,19,65,45,1010.3,1007.3,5,4,27.1,31.5,"No",0,1.43928264283906,1.14425587558541,"2010-05-11"
"4091","136611","Darwin",24.2,30.7,2.4,2.8,3.8,37,15,15,88,91,1012.9,1009.3,7,7,25.9,26.4,"Yes",5.2,8.22742688599328,7.47042806490528,"2010-05-21"
"4092","136625","Darwin",17,27.9,0,8.6,9.3,37,20,15,50,22,1016.4,1012.8,7,5,18.7,27.6,"No",0,0,0,"2010-06-04"
"4093","136627","Darwin",18.4,29,0,5.4,10.8,41,15,17,53,29,1015.4,1010.8,5,7,21.9,27.9,"No",0,0.405454102514566,0.115489991423384,"2010-06-06"
"4094","136636","Darwin",20.4,30.5,0,5,11,44,26,9,42,36,1014.7,1011.2,1,1,23.6,29.8,"No",0,1.77984273687238,1.63934429946373,"2010-06-15"
"4095","136639","Darwin",21.8,33,0,7,10.9,35,19,11,57,28,1015.5,1011.7,1,0,25.7,31.8,"No",0,0.178525783759924,0.152318292249919,"2010-06-18"
"4096","13664","Moree",16.7,33.8,0,11.2,11.6,44,22,17,46,19,1020.5,1016.4,1,1,22.7,31.8,"No",0,0.0363265733606791,0.00474985014006744,"2014-03-10"
"4097","136643","Darwin",21.7,31.5,0,7.6,11,56,31,24,52,25,1016.2,1012.3,7,7,24.3,30.9,"No",0,0.490360789375961,0.115474583085067,"2010-06-22"
"4098","136644","Darwin",21,32.8,0,7.4,8.4,41,24,24,62,41,1015.5,1011.4,6,5,23.6,32.1,"No",0,1.84061328566383,1.47097931838993,"2010-06-23"
"4099","136646","Darwin",22.5,32.5,0,7.6,10.6,41,24,22,64,48,1012.5,1009.9,2,3,26.4,30.3,"No",0,1.6821843000982,1.38742192703898,"2010-06-25"
"4100","13665","Moree",17.6,33.1,0,10.8,11.5,46,19,15,51,24,1020.6,1016.5,1,3,23.2,30.6,"No",0,0.701804516762423,0.653741075058908,"2014-03-11"
"4101","136654","Darwin",20.5,31.7,0,10.2,9.8,44,26,28,37,36,1015.6,1011.7,2,0,22.3,31.6,"No",0,1.26701012215754,0.949460528237324,"2010-07-03"
"4102","136667","Darwin",22.6,31.5,0,10.6,11.2,52,30,20,58,35,1014.2,1011.1,2,2,24.8,30.5,"No",0,1.45693077064207,1.20920074076647,"2010-07-16"
"4103","136671","Darwin",21.4,32.1,0,6,10.1,48,22,19,55,34,1014.4,1011.1,6,7,25,31.1,"No",0,1.26005415606276,0.936564359604539,"2010-07-20"
"4104","136672","Darwin",19.9,31.8,0,9,10.4,46,20,13,42,29,1014.3,1010.3,7,7,22.6,30.5,"No",0,1.49728870776216,1.18806485404692,"2010-07-21"
"4105","136673","Darwin",19.7,32.5,0,7.8,9.7,35,24,13,31,26,1014.5,1010.4,3,2,22.3,31.3,"No",0,0.692103542963544,0.555272698822233,"2010-07-22"
"4106","136675","Darwin",24.8,33.5,0,7.4,7.7,50,33,31,53,38,1013.6,1009.5,7,4,27.7,32.9,"No",0,1.88953929649772,1.51253848338654,"2010-07-24"
"4107","136679","Darwin",23.3,34.3,0,7.2,10.7,44,24,28,63,34,1014.2,1010.3,3,1,27.5,33.5,"No",0,0.501097804735822,0.253383375329248,"2010-07-28"
"4108","136680","Darwin",21.5,33.3,0,7.6,11.1,37,17,28,70,49,1013.9,1009.6,4,2,26.1,32.1,"No",0,1.44600789686248,1.04987189235694,"2010-07-29"
"4109","136690","Darwin",17.9,32.5,0,7.2,10.1,35,15,20,38,42,1013,1009.6,5,6,23.9,30.6,"No",0,1.55954604246786,1.19050346693983,"2010-08-08"
"4110","136693","Darwin",20.4,33.3,0,8.2,11.1,39,24,20,26,26,1015.9,1011.6,1,0,25.1,31.8,"No",0,0.292482355550736,0.157322741536487,"2010-08-11"
"4111","136695","Darwin",18,31.2,0,9.6,11.2,30,20,19,30,37,1014.7,1010.7,6,1,21.7,28.9,"No",0,0.361216130914934,0,"2010-08-13"
"4112","136698","Darwin",20.2,33.3,0,4.8,11.1,39,17,17,73,49,1013.9,1010.2,2,0,26.3,30.6,"No",0,2.24748410680197,2.02007548868211,"2010-08-16"
"4113","136700","Darwin",21.2,31.9,0,6.4,10.3,30,13,20,83,54,1013.4,1009.7,7,2,24.8,30.7,"No",0,1.44931613593744,1.03478361814276,"2010-08-18"
"4114","136701","Darwin",22.6,32.4,0,5,10.1,33,11,24,67,63,1013.3,1009.8,1,6,27.8,30.6,"No",0,2.70721428681396,2.34088434375807,"2010-08-19"
"4115","136702","Darwin",23.5,32,0,4.8,9,35,6,22,70,56,1012.3,1008.9,1,4,28.4,30.8,"No",0,2.47846846443176,2.22657302168622,"2010-08-20"
"4116","136713","Darwin",20.7,34.6,0,6.8,11.3,35,19,20,38,45,1013.4,1009.6,1,1,24.9,31.4,"No",0,1.86792980501752,1.62092820101066,"2010-08-31"
"4117","136727","Darwin",24.2,32.9,0,8.2,8.3,39,15,20,79,58,1012.2,1009.6,7,8,28,31.5,"No",0,2.91925100948238,2.494698092225,"2010-09-14"
"4118","136731","Darwin",23.7,32.9,0,7.6,9.5,33,7,26,61,55,1012,1007.4,2,1,29.4,31.8,"No",0,2.43849633615472,2.15064695738625,"2010-09-18"
"4119","136733","Darwin",23.2,33.1,11.8,7.8,7.4,41,30,17,45,35,1013.5,1009.6,7,7,25.4,32.1,"Yes",0,3.60694353113361,3.23525852207798,"2010-09-20"
"4120","136736","Darwin",22.8,34.4,10.4,7.8,8.7,37,9,19,75,75,1012.1,1008.7,8,7,28.4,29.6,"Yes",5,6.57735101533367,5.93249516947354,"2010-09-23"
"4121","136738","Darwin",25.2,33.8,0,6.8,9.1,33,11,19,76,43,1013.2,1009.9,7,7,28.9,33.1,"No",0,0.797076858871701,0.503565812891878,"2010-09-25"
"4122","13674","Moree",18.6,33.3,0,18,10.1,46,24,7,65,29,1017.3,1012.5,1,5,23.1,31.9,"No",6.2,2.82562148679887,2.80387505101714,"2014-03-23"
"4123","136745","Darwin",24.8,35.1,0,6.8,10.8,39,20,28,55,43,1011.7,1007.2,1,4,29.2,34.3,"No",0,1.48583720068051,1.22470432037203,"2010-10-02"
"4124","136747","Darwin",26.3,35.6,0,9.2,11.3,43,15,26,71,50,1011.5,1006.7,3,1,29.8,33.3,"No",0,2.53339642362754,2.23539170296805,"2010-10-04"
"4125","136749","Darwin",26.4,34.4,0,9,8.2,50,4,24,69,63,1010.4,1007.8,4,6,29.8,28,"No",4.2,4.71041122658871,4.36704754479164,"2010-10-06"
"4126","136750","Darwin",23.5,34.4,4.2,5.2,6.3,46,15,33,72,62,1010.9,1008.2,7,7,27.9,27.7,"Yes",8.2,4.81310095649313,4.11648144538861,"2010-10-07"
"4127","136752","Darwin",23.6,32.2,4.8,5.6,3,39,15,19,66,59,1010.7,1007.3,7,8,27.9,30.9,"Yes",7.6,5.84152442936221,5.30335600459279,"2010-10-09"
"4128","136754","Darwin",23.3,32.5,34.6,7.6,5.7,41,9,19,77,64,1011.8,1008.8,7,6,26.4,30.9,"Yes",0.8,9.02551823153461,8.93642429171346,"2010-10-11"
"4129","136755","Darwin",24.1,32.7,0.8,5.8,2.4,35,13,19,87,56,1012.4,1007.9,7,7,26.9,31,"No",8,4.76009701703806,4.52098686320785,"2010-10-12"
"4130","13677","Moree",18.2,20.8,14.2,4,0,46,17,20,94,92,1018.3,1017,8,8,19.1,19.2,"Yes",36.6,9.13907081163641,8.51957438892116,"2014-03-26"
"4131","136773","Darwin",25.2,32.8,4,5.4,10.2,41,7,15,69,83,1010.2,1006.2,7,7,30.2,26.2,"Yes",29.8,6.85766225246461,6.10415846499757,"2010-10-30"
"4132","136781","Darwin",23.6,33.1,0,5.2,11.5,33,11,22,77,52,1011.6,1008,4,3,29.3,32.4,"No",0,1.15205541583156,0.822418972116445,"2010-11-07"
"4133","136782","Darwin",24.3,34.1,0,7.2,11,52,6,28,70,44,1011.8,1008.5,2,1,30.2,33.3,"No",0,2.04965090053191,1.78680024534801,"2010-11-08"
"4134","136784","Darwin",25.3,32.3,0,6.8,7.2,37,11,13,66,75,1012.8,1008.5,4,5,30,29,"No",8.4,5.94570263888128,5.61352411019312,"2010-11-10"
"4135","136785","Darwin",25.3,32.7,8.4,5.8,10.8,33,7,22,76,59,1011.6,1007.2,5,4,29.5,31.9,"Yes",0,3.45758927584152,2.9175376635649,"2010-11-11"
"4136","136786","Darwin",27.5,33.7,0,9,11.4,37,17,19,64,50,1009.9,1006.5,4,2,30.2,32.9,"No",0.4,1.60131086860696,1.31468256965775,"2010-11-12"
"4137","136787","Darwin",26.8,33.6,0.4,7.4,12.3,39,17,28,65,57,1010,1007.7,6,2,30.4,32.5,"No",0,1.09292714590641,0.623791820525273,"2010-11-13"
"4138","136792","Darwin",23.4,33.6,56,7.4,8.3,56,7,22,65,55,1010.1,1006.4,7,7,30,32.8,"Yes",21.8,11.5122335733299,11.7909222412916,"2010-11-18"
"4139","136795","Darwin",25.4,33.2,0,6.8,9.9,31,4,22,60,62,1009.2,1005.5,7,7,30.8,31.8,"No",0,2.60837611051202,2.15487587320249,"2010-11-21"
"4140","136796","Darwin",25.9,33.7,0,4.6,7.6,52,6,9,72,81,1008.5,1005.5,7,7,30.4,27.4,"No",6.6,7.86255164385933,7.45248168709871,"2010-11-22"
"4141","136801","Darwin",26.5,33.5,0,5.4,5.9,35,9,17,67,64,1008.5,1004.9,5,7,30.9,31.2,"No",7.6,4.65536262403369,4.37448586901494,"2010-11-27"
"4142","136804","Darwin",22.7,34,57.6,8.4,9.3,33,19,11,76,49,1006.6,1003,5,6,28.9,33.1,"Yes",0,9.70017576964824,10.1896839151398,"2010-11-30"
"4143","13681","Moree",19.1,31.2,0,18.4,10.1,31,19,13,77,41,1019.7,1015.9,1,5,22.3,30.7,"No",0,1.27773159520079,1.13202710994759,"2014-03-31"
"4144","136811","Darwin",23.7,32.9,11.8,5.6,5.3,31,7,17,69,66,1006.2,1002.5,1,6,30.6,32.4,"Yes",10.6,6.84263613858928,6.54782908211414,"2010-12-07"
"4145","136812","Darwin",23.8,34.2,10.6,5,10.9,31,11,15,71,61,1006.8,1003.4,7,7,29.1,33.3,"Yes",2.4,4.38071089656139,3.83712511926768,"2010-12-08"
"4146","136816","Darwin",24.8,29.3,40.6,8.6,1.6,37,4,20,92,75,1008,1005.8,7,7,26.4,27.3,"Yes",18.2,10.9214691489953,10.9531751129025,"2010-12-12"
"4147","136821","Darwin",25.3,31.3,5.2,6.4,0.2,46,15,24,96,76,1005.8,1004.1,8,7,25.9,29.5,"Yes",0.2,8.00435203383282,7.35265969000021,"2010-12-17"
"4148","136822","Darwin",25.9,32.4,0.2,4,5.3,54,17,15,73,93,1007.5,1006.2,6,8,30.1,25.7,"No",7.2,8.80436017076593,8.31107438762171,"2010-12-18"
"4149","136823","Darwin",23.7,31.5,7.2,3.4,1,33,6,15,91,70,1008.9,1005.2,8,7,25,30.7,"Yes",11.2,7.43684744969568,6.9289110633183,"2010-12-19"
"4150","136824","Darwin",23.3,32.6,11.2,3.2,5.4,44,13,26,85,66,1008.2,1004.4,7,7,27.7,32,"Yes",2.8,6.7440410372083,6.17993179234893,"2010-12-20"
"4151","136828","Darwin",24,30.7,18.4,4.6,2.9,39,15,6,85,75,1004.8,1002.1,7,7,27.5,30,"Yes",2.8,9.7086250970674,9.41873221122218,"2010-12-24"
"4152","136829","Darwin",25.9,30.8,2.8,2.4,3.6,41,20,26,81,76,1003.1,999.8,7,7,28.5,30.1,"Yes",37,6.73631904626192,5.99787059282435,"2010-12-25"
"4153","13683","Moree",20.4,31.3,0,5.6,9.4,39,24,13,69,40,1017.5,1014.2,3,4,22.8,29.9,"No",0,1.39803063239943,1.26296922729997,"2014-04-02"
"4154","136834","Darwin",23.8,30.5,18,4.8,1.4,44,9,19,79,72,1006.5,1003.9,7,7,27,29.6,"Yes",0,9.26933132233138,8.90985968156796,"2010-12-30"
"4155","136839","Darwin",23.6,32,39.2,5.2,7.8,35,19,24,75,65,1007.3,1004.5,6,7,29.4,31.6,"Yes",0.2,8.10294563600997,8.04307295619856,"2011-01-04"
"4156","136841","Darwin",26,31.1,1.6,6.6,0.4,46,6,19,90,95,1007.3,1005.5,7,8,26.3,24.8,"Yes",25.4,9.91648231963291,9.16309354784699,"2011-01-06"
"4157","136848","Darwin",24.9,31.4,13.4,7,4.8,57,24,31,85,70,1004.4,1002.1,7,6,27.7,30.5,"Yes",3.8,7.98914827010271,7.38291699800443,"2011-01-13"
